Date  ,Time,HumidityHive,TemperatureHive,WatervapourdenHive,TemperatureOutside,Barometer,HumidyOutside,Rain,WindSpeed,WindDir
4/22/2013,13:00:00,73.37,29.52,21.674,8.611110,1017.85,87,0.00,0.00,-1
4/22/2013,13:10:00,78.11,29.71,23.313,8.722220,1017.85,86,0.00,0.00,45
4/22/2013,13:20:00,74.19,29.42,21.797,8.888890,1017.82,87,0.00,0.00,315
4/22/2013,13:30:00,76.71,29.57,22.722,9.111110,1017.75,86,0.00,1.61,315
4/22/2013,13:40:00,75.73,29.69,22.578,9.333330,1017.61,86,0.00,1.61,270
4/22/2013,13:50:00,77.38,29.46,22.784,9.500000,1017.58,84,0.00,1.61,270
4/22/2013,14:00:00,73.06,29.43,21.477,9.555560,1017.54,83,0.00,1.61,315
4/22/2013,14:10:00,73.58,29.66,21.901,9.722220,1017.54,83,0.00,0.00,315
4/22/2013,14:20:00,74.6,29.27,21.74,9.666670,1017.54,82,0.00,1.61,315
4/22/2013,14:30:00,76.19,29.46,22.433,9.777780,1017.54,82,0.00,0.00,315
4/22/2013,14:40:00,72.33,29.12,20.907,9.777780,1017.61,81,0.00,0.00,315
4/22/2013,14:50:00,74.81,29.47,22.039,9.777780,1017.61,80,0.00,1.61,337
4/22/2013,15:00:00,73.16,29.52,21.612,9.833330,1017.54,81,0.00,1.61,315
4/22/2013,15:10:00,71.82,29.51,21.204,9.944450,1017.54,81,0.00,1.61,337
4/22/2013,15:20:00,75.82,29.2,22.011,9.944450,1017.51,80,0.00,0.00,337
4/22/2013,15:30:00,76.81,29.44,22.591,9.944450,1017.58,80,0.00,3.22,22
4/22/2013,15:40:00,75.42,29.26,21.966,9.888890,1017.48,80,0.00,0.00,67
4/22/2013,15:50:00,79.98,29.02,22.992,9.833330,1017.34,79,0.00,1.61,45
4/22/2013,16:00:00,74.91,29.49,22.093,9.777780,1017.27,78,0.00,1.61,0
4/22/2013,16:10:00,70.06,29.04,20.162,9.833330,1017.24,77,0.00,0.00,0
4/22/2013,16:20:00,71.82,29.26,20.918,9.833330,1017.27,77,0.00,0.00,-1
4/22/2013,16:30:00,65.61,29.31,19.161,9.944450,1017.27,78,0.00,0.00,-1
4/22/2013,16:40:00,72.85,29.39,21.369,9.944450,1017.48,76,0.00,0.00,-1
4/22/2013,16:50:00,67.99,29.02,19.545,10.166700,1017.51,79,0.00,0.00,-1
4/22/2013,17:00:00,69.03,29.21,20.051,10.222200,1017.54,80,0.00,0.00,337
4/22/2013,17:10:00,70.16,28.95,20.092,10.166700,1017.58,78,0.00,3.22,337
4/22/2013,17:20:00,68.21,29.27,19.877,10.166700,1017.54,78,0.00,1.61,292
4/22/2013,17:30:00,69.75,29.2,20.249,10.166700,1017.51,79,0.00,1.61,337
4/22/2013,17:40:00,67.53,29.11,19.508,10.166700,1017.58,78,0.00,1.61,292
4/22/2013,17:50:00,69.5,29.35,20.342,10.166700,1017.61,78,0.00,1.61,292
4/22/2013,18:00:00,73.76,28.75,20.894,10.166700,1017.58,78,0.00,0.00,315
4/22/2013,18:10:00,71.09,29.17,20.604,10.222200,1017.51,78,0.00,0.00,270
4/22/2013,18:20:00,73.45,28.91,20.988,10.222200,1017.51,78,0.00,0.00,270
4/22/2013,18:30:00,70.82,28.78,20.094,10.277800,1017.58,78,0.00,0.00,270
4/22/2013,18:40:00,72.48,28.97,20.779,10.277800,1017.65,79,0.00,0.00,270
4/22/2013,18:50:00,68.77,29.14,19.899,10.222200,1017.92,79,0.00,0.00,270
4/22/2013,19:00:00,79.92,28.93,22.862,10.166700,1018.12,79,0.00,0.00,270
4/22/2013,19:10:00,67.62,28.81,19.217,10.166700,1018.22,79,0.00,0.00,270
4/22/2013,19:20:00,68.71,28.95,19.677,10.055600,1018.22,79,0.00,0.00,270
4/22/2013,19:30:00,82.05,29.43,24.119,10.055600,1018.36,80,0.00,0.00,315
4/22/2013,19:40:00,79.12,29.53,23.385,9.944450,1018.49,80,0.00,0.00,315
4/22/2013,19:50:00,69.03,29.26,20.105,9.888890,1018.63,81,0.00,0.00,315
4/22/2013,20:00:00,67.48,29.31,19.707,9.833330,1018.80,81,0.00,0.00,315
4/22/2013,20:10:00,67.16,29.12,19.412,9.722220,1018.90,82,0.00,0.00,-1
4/22/2013,20:20:00,73.77,29.23,21.451,9.666670,1018.97,82,0.00,3.22,157
4/22/2013,20:30:00,75.99,29.61,22.557,9.444440,1019.17,85,0.00,0.00,-1
4/22/2013,20:40:00,69.71,29.45,20.514,9.277780,1019.20,85,0.00,0.00,-1
4/22/2013,20:50:00,69.14,29.56,20.468,9.222220,1019.27,86,0.00,0.00,-1
4/22/2013,21:00:00,66.97,29.61,19.88,9.055560,1019.41,86,0.00,0.00,157
4/22/2013,21:10:00,70.95,29.46,20.89,8.888890,1019.71,86,0.00,0.00,-1
4/22/2013,21:20:00,69.24,29.57,20.509,8.777780,1019.85,87,0.00,0.00,157
4/22/2013,21:30:00,71.83,29.8,21.543,8.666670,1020.02,87,0.00,0.00,157
4/22/2013,21:40:00,81.28,29.48,23.958,8.555560,1019.88,88,0.00,0.00,-1
4/22/2013,21:50:00,75.52,29.4,22.164,8.500000,1020.02,88,0.00,0.00,-1
4/22/2013,22:00:00,72.85,29.3,21.264,8.444440,1020.02,88,0.00,0.00,-1
4/22/2013,22:10:00,69.24,29.52,20.454,8.444440,1020.15,88,0.00,0.00,-1
4/22/2013,22:20:00,70.64,29.62,20.981,8.500000,1020.15,88,0.00,0.00,-1
4/22/2013,22:30:00,73.68,29.68,21.955,8.500000,1020.19,88,0.00,0.00,-1
4/22/2013,22:40:00,75.68,29.5,22.332,8.444440,1020.25,88,0.00,0.00,-1
4/22/2013,22:50:00,76.97,29.56,22.786,8.277780,1020.32,88,0.00,1.61,157
4/22/2013,23:00:00,78.21,29.74,23.381,8.166670,1020.32,89,0.00,1.61,157
4/22/2013,23:10:00,75.33,29.7,22.471,8.111110,1020.46,89,0.00,0.00,-1
4/22/2013,23:20:00,71.26,29.63,21.176,8.000000,1020.52,89,0.00,1.61,157
4/22/2013,23:30:00,73.17,29.63,21.744,7.888890,1020.56,90,0.00,0.00,-1
4/22/2013,23:40:00,79.54,29.79,23.843,7.833330,1020.66,90,0.00,0.00,-1
4/22/2013,23:50:00,73.07,29.75,21.856,7.777780,1020.63,90,0.00,0.00,-1
4/23/2013,0:00:00,71.94,29.9,21.694,7.777780,1020.69,90,0.00,0.00,-1
4/23/2013,0:10:00,72.41,30.07,22.037,7.722220,1020.69,90,0.00,0.00,-1
4/23/2013,0:20:00,77.03,30.03,23.392,7.722220,1020.69,90,0.00,0.00,-1
4/23/2013,0:30:00,71.68,29.84,21.545,7.666670,1020.69,91,0.00,0.00,-1
4/23/2013,0:40:00,73.18,30.09,22.295,7.611110,1020.66,91,0.00,0.00,-1
4/23/2013,0:50:00,76.25,29.95,23.056,7.555550,1020.66,91,0.00,0.00,-1
4/23/2013,1:00:00,82.59,30.17,25.272,7.444450,1020.69,91,0.00,1.61,157
4/23/2013,1:10:00,70.87,30.18,21.697,7.333330,1020.63,91,0.00,0.00,157
4/23/2013,1:20:00,68.66,30.27,21.123,7.222220,1020.59,91,0.00,1.61,157
4/23/2013,1:30:00,74.78,30.14,22.845,7.111110,1020.52,91,0.00,1.61,157
4/23/2013,1:40:00,80.06,30.06,24.352,6.944450,1020.52,91,0.00,0.00,157
4/23/2013,1:50:00,76.62,30.04,23.28,6.777780,1020.56,91,0.00,0.00,-1
4/23/2013,2:00:00,70.99,30.43,22.029,6.722220,1020.49,91,0.00,0.00,-1
4/23/2013,2:10:00,75.62,30.43,23.466,6.555550,1020.39,92,0.00,0.00,157
4/23/2013,2:20:00,72.8,30.45,22.615,6.444440,1020.32,92,0.00,0.00,-1
4/23/2013,2:30:00,74.02,30.33,22.846,6.388890,1020.15,92,0.00,0.00,-1
4/23/2013,2:40:00,76.02,30.38,23.526,6.277780,1020.19,92,0.00,0.00,-1
4/23/2013,2:50:00,74.68,30.23,22.925,6.277780,1020.25,92,0.00,0.00,-1
4/23/2013,3:00:00,78.68,30.05,23.919,6.222220,1020.29,92,0.00,0.00,-1
4/23/2013,3:10:00,77.77,30.25,23.9,6.111110,1020.39,92,0.00,0.00,-1
4/23/2013,3:20:00,75.15,30.29,23.145,6.166670,1020.42,93,0.00,0.00,-1
4/23/2013,3:30:00,74.64,30.38,23.099,6.500000,1020.32,93,0.00,0.00,157
4/23/2013,3:40:00,76.77,30.79,24.289,6.500000,1020.32,93,0.00,0.00,-1
4/23/2013,3:50:00,70.19,30.67,22.064,6.222220,1020.29,92,0.00,0.00,-1
4/23/2013,4:00:00,75.93,30.47,23.613,5.944450,1020.32,92,0.00,0.00,-1
4/23/2013,4:10:00,71.7,30.93,22.856,5.777780,1020.42,93,0.00,0.00,-1
4/23/2013,4:20:00,71.24,31.04,22.844,5.611110,1020.56,93,0.00,0.00,-1
4/23/2013,4:30:00,71.71,30.31,22.109,5.444440,1020.59,93,0.00,0.00,-1
4/23/2013,4:40:00,74.6,30.56,23.312,5.333330,1020.69,93,0.00,0.00,-1
4/23/2013,4:50:00,77.02,30.55,24.055,5.277780,1020.73,93,0.00,0.00,157
4/23/2013,5:00:00,73.61,31.11,23.693,5.222220,1020.80,93,0.00,1.61,157
4/23/2013,5:10:00,70.47,30.96,22.5,5.055550,1020.90,93,0.00,0.00,-1
4/23/2013,5:20:00,70.16,30.97,22.413,4.888890,1020.90,93,0.00,0.00,-1
4/23/2013,5:30:00,71.09,31.05,22.808,4.833330,1021.00,93,0.00,0.00,157
4/23/2013,5:40:00,72.54,31.23,23.499,4.833330,1020.93,93,0.00,0.00,-1
4/23/2013,5:50:00,71.08,30.85,22.561,4.888890,1021.17,93,0.00,3.22,157
4/23/2013,6:00:00,68.95,30.76,21.78,4.888890,1021.17,93,0.00,0.00,-1
4/23/2013,6:10:00,74.67,30.72,23.536,4.888890,1021.24,94,0.00,0.00,-1
4/23/2013,6:20:00,71.25,31.16,22.995,5.000000,1021.30,94,0.00,0.00,-1
4/23/2013,6:30:00,72.43,31.07,23.263,5.055550,1021.47,94,0.00,0.00,-1
4/23/2013,6:40:00,69.22,30.94,22.078,5.166670,1021.68,94,0.00,0.00,-1
4/23/2013,6:50:00,73.05,31.19,23.614,5.277780,1021.78,94,0.00,0.00,-1
4/23/2013,7:00:00,69.71,31.27,22.631,5.500000,1021.88,94,0.00,0.00,-1
4/23/2013,7:10:00,67.29,30.7,21.187,5.555550,1021.98,94,0.00,0.00,-1
4/23/2013,7:20:00,72.2,30.75,22.794,5.833330,1022.25,94,0.00,0.00,-1
4/23/2013,7:30:00,76.46,30.69,24.061,6.055560,1022.29,94,0.00,0.00,157
4/23/2013,7:40:00,70.79,31.22,22.92,6.277780,1022.29,94,0.00,0.00,-1
4/23/2013,7:50:00,75.39,30.7,23.737,6.666670,1022.52,94,0.00,0.00,-1
4/23/2013,8:00:00,73.18,30.82,23.191,6.888890,1022.49,95,0.00,0.00,157
4/23/2013,8:10:00,76.44,30.42,23.707,7.111110,1022.56,94,0.00,0.00,-1
4/23/2013,8:20:00,76.77,30.72,24.198,7.277780,1022.73,95,0.00,0.00,157
4/23/2013,8:30:00,77.38,30.51,24.116,7.277780,1022.83,94,0.00,0.00,-1
4/23/2013,8:40:00,76.11,30.8,24.093,7.444450,1022.93,94,0.00,0.00,157
4/23/2013,8:50:00,74.26,30.78,23.482,7.611110,1023.00,94,0.00,0.00,-1
4/23/2013,9:00:00,75.78,30.53,23.642,7.833330,1023.23,94,0.00,0.00,-1
4/23/2013,9:10:00,84.33,30.71,26.566,8.055560,1023.30,94,0.00,0.00,157
4/23/2013,9:20:00,73.47,30.52,22.909,8.333330,1023.34,94,0.00,0.00,157
4/23/2013,9:30:00,76.24,30.58,23.85,8.555560,1023.34,93,0.00,0.00,157
4/23/2013,9:40:00,70.71,30.73,22.3,8.833330,1023.34,92,0.00,0.00,157
4/23/2013,9:50:00,71.02,30.78,22.458,9.222220,1023.54,91,0.00,0.00,157
4/23/2013,10:00:00,75.5,30.95,24.094,9.611110,1023.61,89,0.00,1.61,157
4/23/2013,10:10:00,71.73,30.61,22.476,9.666670,1023.74,87,0.00,0.00,180
4/23/2013,10:20:00,71.26,30.61,22.328,9.888890,1023.91,86,0.00,0.00,180
4/23/2013,10:30:00,73.32,30.62,22.986,9.944450,1024.01,85,0.00,0.00,292
4/23/2013,10:40:00,74.14,30.52,23.118,9.944450,1024.22,85,0.00,0.00,-1
4/23/2013,10:50:00,72.6,30.54,22.663,10.055600,1024.05,84,0.00,0.00,292
4/23/2013,11:00:00,68.4,30.23,20.998,10.333300,1024.01,84,0.00,0.00,292
4/23/2013,11:10:00,73.26,30.46,22.77,10.388900,1024.11,83,0.00,0.00,292
4/23/2013,11:20:00,70.68,30.4,21.897,10.555600,1024.15,82,0.00,1.61,292
4/23/2013,11:30:00,73.41,30.43,22.78,10.722200,1024.22,82,0.00,0.00,247
4/23/2013,11:40:00,83.69,30.48,26.04,10.666700,1024.25,80,0.00,0.00,270
4/23/2013,11:50:00,77.32,30.39,23.942,10.944400,1024.28,80,0.00,1.61,292
4/23/2013,12:00:00,80.65,30.31,24.865,11.166700,1024.11,79,0.00,1.61,270
4/23/2013,12:10:00,69.51,29.91,20.972,12.166700,1023.95,75,0.00,1.61,0
4/23/2013,12:20:00,78.17,29.98,23.674,12.277800,1023.88,75,0.00,3.22,315
4/23/2013,12:30:00,72.18,30.53,22.519,12.888900,1023.88,69,0.00,3.22,0
4/23/2013,12:40:00,75.69,29.81,22.713,12.722200,1023.95,70,0.00,0.00,315
4/23/2013,12:50:00,74.15,29.87,22.324,12.777800,1023.98,69,0.00,3.22,67
4/23/2013,13:00:00,76.69,30.33,23.67,12.611100,1024.05,69,0.00,4.83,337
4/23/2013,13:10:00,85.52,30.09,26.055,12.777800,1023.95,68,0.00,1.61,337
4/23/2013,13:20:00,75.76,30.25,23.282,13.000000,1023.95,70,0.00,0.00,337
4/23/2013,13:30:00,77.86,30.75,24.581,13.111100,1024.01,68,0.00,3.22,90
4/23/2013,13:40:00,75.53,30.58,23.628,13.444400,1024.05,64,0.00,0.00,90
4/23/2013,13:50:00,76.57,30.8,24.239,13.277800,1024.11,64,0.00,0.00,202
4/23/2013,14:00:00,75.62,30.42,23.453,13.444400,1023.98,64,0.00,0.00,202
4/23/2013,14:10:00,77.94,30.49,24.264,14.166700,1024.01,63,0.00,3.22,112
4/23/2013,14:20:00,83.53,31.09,26.857,13.777800,1023.95,63,0.00,0.00,225
4/23/2013,14:30:00,77.81,30.83,24.671,13.777800,1023.78,64,0.00,0.00,180
4/23/2013,14:40:00,82.09,31.06,26.352,13.611100,1023.64,65,0.00,4.83,45
4/23/2013,14:50:00,76.84,30.96,24.534,14.333300,1023.61,65,0.00,3.22,90
4/23/2013,15:00:00,85.06,30.9,27.071,14.000000,1023.61,64,0.00,0.00,202
4/23/2013,15:10:00,77.96,30.7,24.546,14.166700,1023.54,65,0.00,3.22,225
4/23/2013,15:20:00,82.88,30.56,25.899,14.722200,1023.51,63,0.00,0.00,225
4/23/2013,15:30:00,92.28,30.44,28.651,15.000000,1023.47,59,0.00,0.00,337
4/23/2013,15:40:00,80.32,30.82,25.453,15.333300,1023.44,60,0.00,1.61,202
4/23/2013,15:50:00,81.28,30.59,25.441,14.666700,1023.23,58,0.00,1.61,112
4/23/2013,16:00:00,83.2,30.75,26.267,15.055600,1023.20,59,0.00,1.61,270
4/23/2013,16:10:00,77.4,30.76,24.449,15.000000,1023.40,59,0.00,4.83,225
4/23/2013,16:20:00,81.35,30.84,25.807,15.444400,1023.37,57,0.00,1.61,292
4/23/2013,16:30:00,86.35,30.88,27.453,15.555600,1023.27,56,0.00,4.83,247
4/23/2013,16:40:00,85.26,30.86,27.077,15.333300,1023.40,55,0.00,6.44,270
4/23/2013,16:50:00,76.51,30.73,24.129,14.833300,1023.44,57,0.00,1.61,247
4/23/2013,17:00:00,76.59,31.19,24.758,14.777800,1023.51,58,0.00,1.61,292
4/23/2013,17:10:00,78.48,30.86,24.924,14.611100,1023.37,58,0.00,0.00,247
4/23/2013,17:20:00,82.26,30.5,25.623,14.833300,1023.37,60,0.00,3.22,337
4/23/2013,17:30:00,78.72,30.63,24.692,14.944400,1023.34,59,0.00,3.22,0
4/23/2013,17:40:00,73.44,30.78,23.223,15.055600,1023.34,57,0.00,1.61,0
4/23/2013,17:50:00,77.19,30.82,24.461,15.000000,1023.47,56,0.00,3.22,0
4/23/2013,18:00:00,75.1,31.07,24.121,14.944400,1023.44,57,0.00,0.00,337
4/23/2013,18:10:00,71.39,30.96,22.794,15.500000,1023.47,56,0.00,1.61,315
4/23/2013,18:20:00,70.82,30.93,22.576,15.111100,1023.54,58,0.00,0.00,315
4/23/2013,18:30:00,67.79,31.15,21.866,15.000000,1023.47,57,0.00,1.61,337
4/23/2013,18:40:00,65.5,31.18,21.162,14.888900,1023.44,57,0.00,0.00,337
4/23/2013,18:50:00,67.47,31.09,21.693,14.777800,1023.54,56,0.00,0.00,270
4/23/2013,19:00:00,70.05,30.99,22.402,14.666700,1023.54,56,0.00,0.00,270
4/23/2013,19:10:00,66.21,31.01,21.197,14.611100,1023.71,57,0.00,0.00,270
4/23/2013,19:20:00,69.23,31.03,22.188,14.555600,1023.78,57,0.00,0.00,270
4/23/2013,19:30:00,67.16,31.04,21.536,14.500000,1023.57,58,0.00,0.00,292
4/23/2013,19:40:00,73.8,30.86,23.438,14.333300,1023.71,59,0.00,0.00,292
4/23/2013,19:50:00,82.41,30.52,25.697,14.166700,1023.88,58,0.00,0.00,-1
4/23/2013,20:00:00,74.21,30.78,23.466,13.944400,1024.05,60,0.00,1.61,292
4/23/2013,20:10:00,80.52,29.8,24.15,13.500000,1024.11,67,0.00,0.00,292
4/23/2013,20:20:00,70.53,30.35,21.792,13.055600,1024.32,70,0.00,0.00,225
4/23/2013,20:30:00,71.3,30.43,22.125,12.500000,1024.42,71,0.00,0.00,-1
4/23/2013,20:40:00,72.91,30.59,22.821,12.000000,1024.55,74,0.00,0.00,225
4/23/2013,20:50:00,68.78,30.59,21.528,11.444400,1024.62,76,0.00,0.00,225
4/23/2013,21:00:00,73.88,30.43,22.926,10.888900,1024.76,76,0.00,0.00,225
4/23/2013,21:10:00,69.66,30.51,21.71,10.444400,1024.79,78,0.00,0.00,-1
4/23/2013,21:20:00,66.28,30.58,20.734,10.055600,1025.13,79,0.00,0.00,-1
4/23/2013,21:30:00,66.85,30.45,20.767,9.611110,1025.23,80,0.00,0.00,225
4/23/2013,21:40:00,66.66,30.7,20.989,9.222220,1025.40,81,0.00,0.00,225
4/23/2013,21:50:00,70.66,30.82,22.392,8.944440,1025.54,83,0.00,0.00,-1
4/23/2013,22:00:00,71.36,30.52,22.252,8.666670,1025.60,83,0.00,0.00,225
4/23/2013,22:10:00,69.7,30.45,21.652,8.500000,1025.57,84,0.00,0.00,-1
4/23/2013,22:20:00,71.15,30.47,22.126,8.555560,1025.54,85,0.00,0.00,-1
4/23/2013,22:30:00,76.32,30.22,23.416,8.555560,1025.64,85,0.00,0.00,225
4/23/2013,22:40:00,74.21,30.13,22.658,8.555560,1025.74,86,0.00,0.00,202
4/23/2013,22:50:00,73.19,30.27,22.516,8.555560,1025.77,85,0.00,0.00,202
4/23/2013,23:00:00,85.11,30.08,25.916,8.500000,1025.81,85,0.00,0.00,-1
4/23/2013,23:10:00,84.96,30.23,26.081,8.500000,1025.67,85,0.00,0.00,-1
4/23/2013,23:20:00,77.22,30.47,24.014,8.388890,1025.77,85,0.00,0.00,202
4/23/2013,23:30:00,72.08,30.56,22.525,8.111110,1025.84,86,0.00,0.00,-1
4/23/2013,23:40:00,73.06,30.47,22.72,7.944450,1025.84,86,0.00,0.00,-1
4/23/2013,23:50:00,70.75,30.58,22.133,7.777780,1025.81,86,0.00,0.00,-1
4/24/2013,0:00:00,67.68,31.02,21.679,7.666670,1025.88,87,0.00,1.61,202
4/24/2013,0:10:00,67.77,30.86,21.522,7.444450,1025.74,87,0.00,0.00,202
4/24/2013,0:20:00,66.85,31.16,21.575,7.222220,1025.71,87,0.00,1.61,202
4/24/2013,0:30:00,74.55,30.56,23.296,6.944450,1025.64,87,0.00,0.00,-1
4/24/2013,0:40:00,78.05,30.57,24.403,6.777780,1025.77,88,0.00,0.00,-1
4/24/2013,0:50:00,77.21,30.31,23.805,6.666670,1025.91,88,0.00,0.00,-1
4/24/2013,1:00:00,71.47,30.68,22.479,6.500000,1025.88,88,0.00,0.00,-1
4/24/2013,1:10:00,71.8,30.97,22.937,6.444440,1025.88,89,0.00,0.00,-1
4/24/2013,1:20:00,69.17,30.96,22.085,6.444440,1025.84,89,0.00,0.00,-1
4/24/2013,1:30:00,69.42,30.86,22.046,6.666670,1025.98,90,0.00,0.00,-1
4/24/2013,1:40:00,70.39,30.58,22.02,6.944450,1026.04,90,0.00,0.00,-1
4/24/2013,1:50:00,72.42,30.99,23.16,6.833330,1026.04,89,0.00,0.00,-1
4/24/2013,2:00:00,67.98,30.85,21.577,6.611110,1025.98,89,0.00,0.00,-1
4/24/2013,2:10:00,70.08,30.71,22.077,6.444440,1025.98,90,0.00,0.00,-1
4/24/2013,2:20:00,69.88,30.77,22.085,6.277780,1026.01,90,0.00,0.00,-1
4/24/2013,2:30:00,68.03,30.83,21.57,6.000000,1026.08,90,0.00,0.00,-1
4/24/2013,2:40:00,69.36,30.73,21.874,5.666670,1026.11,90,0.00,0.00,-1
4/24/2013,2:50:00,74.01,30.87,23.517,5.611110,1026.18,90,0.00,0.00,202
4/24/2013,3:00:00,79.4,30.12,24.23,5.500000,1026.32,90,0.00,0.00,-1
4/24/2013,3:10:00,80.49,30.32,24.829,5.277780,1026.32,91,0.00,0.00,-1
4/24/2013,3:20:00,77.06,30.43,23.913,5.333330,1026.38,91,0.00,0.00,-1
4/24/2013,3:30:00,75.37,30.54,23.527,5.722220,1026.42,91,0.00,0.00,-1
4/24/2013,3:40:00,81.6,30.72,25.72,5.555550,1026.48,91,0.00,0.00,-1
4/24/2013,3:50:00,72.13,30.45,22.407,5.277780,1026.52,91,0.00,0.00,-1
4/24/2013,4:00:00,77.49,30.66,24.346,4.944450,1026.65,91,0.00,0.00,-1
4/24/2013,4:10:00,76.2,30.71,24.005,4.666670,1026.65,91,0.00,0.00,-1
4/24/2013,4:20:00,75.03,30.72,23.649,4.500000,1026.79,91,0.00,1.61,292
4/24/2013,4:30:00,71.8,30.93,22.888,4.444450,1026.86,91,0.00,0.00,-1
4/24/2013,4:40:00,72.27,30.99,23.112,4.388890,1026.86,92,0.00,0.00,-1
4/24/2013,4:50:00,68.61,31,21.954,4.388890,1026.86,92,0.00,0.00,-1
4/24/2013,5:00:00,73.91,30.93,23.561,4.444450,1026.99,92,0.00,0.00,-1
4/24/2013,5:10:00,80.24,31.14,25.869,4.333330,1027.09,92,0.00,0.00,-1
4/24/2013,5:20:00,71.7,30.94,22.869,4.222220,1027.09,92,0.00,0.00,-1
4/24/2013,5:30:00,71.91,31.08,23.109,4.166670,1027.03,92,0.00,0.00,-1
4/24/2013,5:40:00,72.88,30.98,23.295,4.000000,1026.99,92,0.00,0.00,-1
4/24/2013,5:50:00,72.98,30.93,23.264,3.888890,1026.96,92,0.00,0.00,292
4/24/2013,6:00:00,68.71,31,21.986,3.833330,1026.99,92,0.00,1.61,292
4/24/2013,6:10:00,68.88,31.21,22.29,3.722220,1026.99,92,0.00,0.00,-1
4/24/2013,6:20:00,69.02,31.03,22.12,3.722220,1026.96,92,0.00,0.00,-1
4/24/2013,6:30:00,69.24,31.19,22.382,3.666670,1026.99,93,0.00,0.00,-1
4/24/2013,6:40:00,68.81,30.92,21.923,3.777780,1026.99,93,0.00,0.00,-1
4/24/2013,6:50:00,75.39,30.76,23.814,4.000000,1027.16,93,0.00,0.00,-1
4/24/2013,7:00:00,70.46,30.91,22.437,4.333330,1027.20,93,0.00,0.00,292
4/24/2013,7:10:00,71.79,30.8,22.726,4.888890,1027.43,93,0.00,0.00,292
4/24/2013,7:20:00,80.1,30.55,25.017,5.277780,1027.53,94,0.00,0.00,315
4/24/2013,7:30:00,81.09,30.74,25.587,5.666670,1027.64,94,0.00,0.00,-1
4/24/2013,7:40:00,74.96,30.56,23.425,6.277780,1027.53,94,0.00,0.00,337
4/24/2013,7:50:00,73.76,30.32,22.753,6.833330,1027.64,94,0.00,0.00,-1
4/24/2013,8:00:00,73.63,30.58,23.034,7.055560,1027.67,93,0.00,0.00,-1
4/24/2013,8:10:00,69.92,30.62,21.92,7.444450,1027.84,93,0.00,0.00,225
4/24/2013,8:20:00,69.98,30.69,22.022,8.444440,1027.91,92,0.00,0.00,225
4/24/2013,8:30:00,77.34,30.69,24.338,9.111110,1027.91,89,0.00,0.00,135
4/24/2013,8:40:00,69.11,30.9,21.995,9.500000,1027.98,86,0.00,0.00,135
4/24/2013,8:50:00,71.21,30.52,22.205,10.166700,1027.91,84,0.00,0.00,135
4/24/2013,9:00:00,73.22,30.65,22.992,10.777800,1027.87,81,0.00,0.00,90
4/24/2013,9:10:00,77.31,30.22,23.72,11.388900,1027.87,78,0.00,0.00,90
4/24/2013,9:20:00,82.56,30.39,25.564,11.611100,1027.94,74,0.00,0.00,180
4/24/2013,9:30:00,84.44,30.1,25.74,11.777800,1028.04,74,0.00,0.00,180
4/24/2013,9:40:00,80.69,30.19,24.717,12.444400,1028.04,72,0.00,0.00,180
4/24/2013,9:50:00,79.29,29.91,23.923,13.166700,1028.11,71,0.00,0.00,180
4/24/2013,10:00:00,80.98,30.68,25.47,13.388900,1028.11,68,0.00,0.00,315
4/24/2013,10:10:00,70.23,30.5,21.876,13.555600,1028.11,66,0.00,0.00,337
4/24/2013,10:20:00,73.52,30.56,22.975,14.000000,1028.08,66,0.00,0.00,67
4/24/2013,10:30:00,76.02,30.33,23.463,14.388900,1028.08,67,0.00,0.00,292
4/24/2013,10:40:00,73.51,30.39,22.762,14.500000,1028.14,65,0.00,0.00,270
4/24/2013,10:50:00,76.89,30.16,23.515,14.444400,1028.04,65,0.00,1.61,337
4/24/2013,11:00:00,80.57,30,24.428,15.000000,1028.38,64,0.00,0.00,292
4/24/2013,11:10:00,75.96,30.12,23.18,15.111100,1028.14,64,0.00,0.00,292
4/24/2013,11:20:00,80.53,30.17,24.641,15.444400,1028.21,64,0.00,0.00,292
4/24/2013,11:30:00,81.27,30.4,25.178,16.166700,1028.18,62,0.00,0.00,202
4/24/2013,11:40:00,79.01,30.43,24.518,16.388900,1027.98,58,0.00,1.61,157
4/24/2013,11:50:00,66.21,30.3,20.402,16.277800,1027.87,61,0.00,4.83,337
4/24/2013,12:00:00,71.19,30.26,21.889,16.000000,1027.77,60,0.00,0.00,315
4/24/2013,12:10:00,73.96,30.17,22.631,16.833300,1027.77,63,0.00,1.61,292
4/24/2013,12:20:00,73.3,30.23,22.502,17.166700,1027.81,62,0.00,1.61,292
4/24/2013,12:30:00,78.7,30.33,24.29,16.888900,1027.67,59,0.00,0.00,225
4/24/2013,12:40:00,72.07,30.37,22.292,16.888900,1027.70,60,0.00,1.61,225
4/24/2013,12:50:00,76.36,30.12,23.302,17.111100,1027.64,58,0.00,1.61,225
4/24/2013,13:00:00,75.5,30.83,23.939,17.611100,1027.77,60,0.00,0.00,270
4/24/2013,13:10:00,74.35,30.66,23.359,18.111100,1027.53,55,0.00,1.61,270
4/24/2013,13:20:00,70.06,31.08,22.514,18.333300,1027.53,55,0.00,3.22,225
4/24/2013,13:30:00,80.52,30.65,25.284,18.111100,1027.40,52,0.00,3.22,202
4/24/2013,13:40:00,76.07,31.02,24.367,18.833300,1027.40,51,0.00,1.61,225
4/24/2013,13:50:00,77.13,31.39,25.201,18.555600,1027.33,51,0.00,3.22,225
